A_s	h	n_s	omega_b	omega_cdm	tau_reio	m_ncdm	N_ncdm
1.5003021065255788e23	-1.8122462386744716e14	1.763100615465174e14	1.4944590179088348e15	-1.3256421881618322e15	-6.641423475468881e14	-4.2865233020058516e13	-2.6352623502348506e12
-1.8122462386744716e14	1.5670180792163806e6	-326984.8850613861	-1.5741104097741293e7	7.199173822348285e6	802839.891388757	428616.02420717734	15878.867985663745
1.7631006154651738e14	-326984.88506138616	403957.98574267526	4.015457465936756e6	-1.557575624461648e6	-782654.2191077096	-80999.01291769207	-3324.4591763380286
1.4944590179088348e15	-1.5741104097741287e7	4.0154574659367558e6	2.3403693986617774e8	-6.417782856880756e7	-6.617100232345589e6	-4.291944555804726e6	-151180.40884759638
-1.3256421881618322e15	7.199173822348285e6	-1.5575756244616483e6	-6.417782856880756e7	3.6963608315002486e7	5.869325535403351e6	1.9480601146582095e6	78924.83662509854
-6.641423475468881e14	802839.8913887569	-782654.2191077096	-6.617100232345589e6	5.869325535403351e6	2.9502982007658724e6	189855.64294884144	11666.885957913224
-4.2865233020058516e13	428616.0242071773	-80999.01291769206	-4.291944555804727e6	1.9480601146582097e6	189855.64294884144	117645.92457015142	4306.626802315866
-2.6352623502348506e12	15878.86798566374	-3324.459176338028	-151180.40884759638	78924.83662509854	11666.885957913222	4306.6268023158655	171.11123776128306
