omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3530621131144682e8	-6.373154271782415e7	4.370765573238342e6	1.8002083474776238e15	-8.042920357714051e6	-1.6228204584650539e7	3.0688275834036376e6
-6.3731542717824146e7	3.4845943588287175e7	-1.6471213381054746e6	-1.3850618693678408e15	6.188006124898414e6	7.224457161825241e6	-1.5782780161532357e6
4.370765573238342e6	-1.6471213381054744e6	414411.28433780285	1.8010532233931894e14	-806680.6234636148	-373453.84016656893	25347.87452375576
1.8002083474776238e15	-1.3850618693678408e15	1.8010532233931894e14	1.533181214861852e23	-6.848345248792258e14	-2.1672659556925638e14	2.63621426986961e13
-8.042920357714051e6	6.188006124898416e6	-806680.6234636147	-6.848345248792258e14	3.0693102810737514e6	968728.127043837	-117782.7467518326
-1.6228204584650539e7	7.224457161825241e6	-373453.84016656893	-2.1672659556925638e14	968728.1270438369	1.6495710638118149e6	-352244.7504371439
3.068827583403637e6	-1.5782780161532357e6	25347.874523755763	2.6362142698696098e13	-117782.7467518326	-352244.7504371439	85795.74319653568
