omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
6.382799887545081e9	-1.1951955154821815e9	1.1586817359392898e8	3.669302269010233e16	-1.6503968021492597e8	-3.27203341902245e8	-4.641436689625928e7
-1.1951955154821813e9	4.3848809394990116e8	-1.3783411974220118e7	-5.474759226755327e15	2.602777318247359e7	1.1269517276637384e8	1.1183137683963438e7
1.15868173593929e8	-1.378341197422012e7	4.0145976897346824e6	1.4462389877846012e15	-6.418671134710974e6	-3.7513558053152235e6	-901004.7113033846
3.669302269010233e16	-5.474759226755327e15	1.4462389877846015e15	6.683511998166291e23	-2.941732196127447e15	-1.3149595494729585e15	-3.3823421783335756e14
-1.6503968021492592e8	2.6027773182473592e7	-6.418671134710973e6	-2.9417321961274475e15	1.3159214560092207e7	5.794563806172452e6	1.3372169715924342e6
-3.27203341902245e8	1.1269517276637383e8	-3.751355805315225e6	-1.3149595494729585e15	5.794563806172455e6	3.0701951260444865e7	3.476445916747514e6
-4.641436689625928e7	1.1183137683963438e7	-901004.7113033844	-3.3823421783335756e14	1.3372169715924344e6	3.4764459167475137e6	605323.8495145249
