omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
6.886910719253981e9	-1.4382891406451395e9	1.2649672974276893e8	4.1371678741535416e16	-1.8587811148230916e8	-3.7185607214345926e8	45027.60822383614
-1.4382891406451395e9	5.549275749102945e8	-1.8798403822872937e7	-7.726880924450368e15	3.62590003817084e7	1.350612127820333e8	-6.525204511978335e6
1.2649672974276891e8	-1.8798403822872937e7	4.160217531297576e6	1.508266472832423e15	-6.672935888859882e6	-4.925087756308532e6	-445933.42673858855
4.1371678741535416e16	-7.726880924450369e15	1.508266472832423e15	7.035264657630194e23	-3.0889045267991885e15	-1.8365605457939152e15	-1.594580026590715e14
-1.8587811148230916e8	3.6259000381708406e7	-6.672935888859884e6	-3.0889045267991885e15	1.379773315263441e7	8.104876992195326e6	556763.7642000004
-3.7185607214345926e8	1.350612127820333e8	-4.925087756308532e6	-1.836560545793915e15	8.104876992195325e6	3.463973717765134e7	-1.2468105780382913e6
45027.60822383604	-6.525204511978335e6	-445933.42673858855	-1.5945800265907147e14	556763.7642000004	-1.2468105780382913e6	267092.2158597512
