omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
7.247860277273277e9	-1.6057393479367607e9	1.342166066220685e8	4.467562306456283e16	-2.0092549278124884e8	-4.017601014811006e8	3.720976410156538e7
-1.6057393479367602e9	6.37300780709991e8	-2.229594686842511e7	-9.280867951068634e15	4.342505075358157e7	1.5043903426190215e8	-2.1408495014786918e7
1.3421660662206855e8	-2.229594686842511e7	4.290040018248174e6	1.5617225695416145e15	-6.899948859297967e6	-5.702872213761448e6	41430.4076991462
4.467562306456284e16	-9.280867951068636e15	1.5617225695416142e15	7.304775119082128e23	-3.202815729784189e15	-2.1831413394036475e15	3.665300096490981e13
-2.0092549278124884e8	4.342505075358157e7	-6.8999488592979675e6	-3.202815729784189e15	1.4309172885848833e7	9.641968637565998e6	-289226.41834046115
-4.017601014811007e8	1.5043903426190215e8	-5.702872213761448e6	-2.183141339403647e15	9.641968637565996e6	3.733492132878036e7	-4.935339842206324e6
3.720976410156538e7	-2.1408495014786918e7	41430.40769914616	3.665300096490983e13	-289226.41834046127	-4.935339842206324e6	874237.0483264403
