omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
6.608447685887833e9	-1.4030577322408257e9	1.2222222647912858e8	3.944037998916882e16	-1.7663102777767822e8	-3.5948456556297475e8	1.2887236860202216e7
-1.4030577322408254e9	5.2050455521677274e8	-1.8757737545408204e7	-7.601896155656478e15	3.556151912081315e7	1.2525838412306935e8	-1.046077132091412e7
1.2222222647912857e8	-1.8757737545408204e7	4.105490292951508e6	1.4656744558299068e15	-6.457196832762657e6	-4.870983014355888e6	-272357.9887592834
3.9440379989168824e16	-7.601896155656477e15	1.4656744558299068e15	6.724401280406608e23	-2.940248073571633e15	-1.799283530559446e15	-8.933288323692342e13
-1.7663102777767822e8	3.556151912081315e7	-6.457196832762657e6	-2.9402480735716335e15	1.3086403858297437e7	7.9135293662963305e6	259705.2126813011
-3.594845655629748e8	1.2525838412306935e8	-4.870983014355889e6	-1.7992835305594462e15	7.913529366296332e6	3.190981436082258e7	-2.2561140221085716e6
1.2887236860202216e7	-1.046077132091412e7	-272357.9887592834	-8.933288323692344e13	259705.21268130108	-2.256114022108571e6	369772.8817201482
