omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3553685952636817e8	-6.2063823755748205e7	4.315626377486498e6	1.7436019241476828e15	-7.779227566356933e6	-1.6096439183381373e7	2.242804433078759e6
-6.2063823755748205e7	3.3299194153881565e7	-1.5860759914659355e6	-1.3360492895976705e15	5.960829381817239e6	6.98348245666752e6	-1.1767015461530243e6
4.315626377486496e6	-1.5860759914659362e6	412152.7559133593	1.7882987680844262e14	-799881.2765822234	-363565.4236325763	7316.896736878863
1.7436019241476825e15	-1.3360492895976708e15	1.7882987680844262e14	1.518963019551381e23	-6.775492270919359e14	-2.0871118459631194e14	1.533217427502516e13
-7.779227566356936e6	5.960829381817241e6	-799881.2765822234	-6.775492270919359e14	3.032600264975091e6	931634.764821363	-68404.66286606972
-1.609643918338137e7	6.98348245666752e6	-363565.4236325764	-2.0871118459631197e14	931634.7648213629	1.6199003672551254e6	-264567.84528174705
2.242804433078759e6	-1.176701546153024e6	7316.896736878866	1.5332174275025156e13	-68404.66286606973	-264567.8452817471	52973.27049442347
