omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
5.576298746772689e9	-7.098329845221231e8	9.713732737149316e7	2.7502305484505524e16	-1.240040513372018e8	-2.3897163648271173e8	-1.3118034840349653e8
-7.098329845221231e8	2.0644067026094258e8	-4.808533077930766e6	-1.3384684075275032e15	7.550606036516579e6	6.440835555365614e7	3.416415878480782e7
9.713732737149315e7	-4.808533077930767e6	3.8342676642491827e6	1.3605649409035342e15	-6.033865164529032e6	-1.367333298898672e6	-1.0539221514864792e6
2.7502305484505524e16	-1.3384684075275022e15	1.3605649409035345e15	6.068211568606702e23	-2.6545979480230635e15	-2.3836619763718484e14	-3.239763739018398e14
-1.2400405133720182e8	7.55060603651658e6	-6.033865164529032e6	-2.654597948023064e15	1.1867164005080424e7	962176.9726978717	1.2886750577466367e6
-2.3897163648271167e8	6.440835555365614e7	-1.3673332988986722e6	-2.3836619763718488e14	962176.972697871	2.2251896622998863e7	1.1944228389585307e7
-1.3118034840349655e8	3.416415878480782e7	-1.0539221514864787e6	-3.239763739018399e14	1.2886750577466367e6	1.1944228389585309e7	6.647540542021734e6
