omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3521873606212506e8	-6.416884087559749e7	4.3850304267552635e6	1.813401514006043e15	-8.094347363290606e6	-1.6263043689569859e7	3.2927324795861584e6
-6.41688408755975e7	3.5276194014558e7	-1.6647638099808272e6	-1.3987011363168698e15	6.243136394582175e6	7.29173961070219e6	-1.688831725243853e6
4.3850304267552635e6	-1.6647638099808274e6	415225.89771003317	1.8057549193783334e14	-808017.5905413921	-376243.3616227323	30339.864321608315
1.813401514006043e15	-1.39870113631687e15	1.8057549193783338e14	1.537462894399953e23	-6.861055698784358e14	-2.189534609661804e14	2.9314191886709086e13
-8.094347363290604e6	6.243136394582176e6	-808017.5905413921	-6.861055698784356e14	3.0721245897328276e6	977769.0933462072	-130853.6820649487
-1.6263043689569857e7	7.291739610702189e6	-376243.3616227323	-2.189534609661804e14	977769.0933462074	1.6580212893711585e6	-376159.87884742644
3.2927324795861584e6	-1.6888317252438532e6	30339.8643216083	2.93141918867091e13	-130853.68206494868	-376159.87884742656	96121.58040306404
