omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.1788188613579893e8	-5.389822291634628e7	3.8393717153040757e6	1.4490963681336938e15	-6.4426590003243135e6	-1.4700695972143773e7	610080.7310066315
-5.3898222916346274e7	2.7089038593322158e7	-1.385032027185297e6	-1.1441688231726568e15	5.08780042399509e6	5.868428293859484e6	-390317.842734985
3.8393717153040757e6	-1.385032027185297e6	393089.22023096896	1.7007602666251256e14	-758077.1137311921	-322134.45802082075	-20414.000857699255
1.4490963681336935e15	-1.1441688231726565e15	1.7007602666251256e14	1.4062252525352438e23	-6.251816091113264e14	-1.7844471257891856e14	-3.3779113785629033e12
-6.442659000324313e6	5.087800423995089e6	-758077.1137311921	-6.251816091113264e14	2.7897460322816046e6	793895.1686799099	15012.543577999084
-1.4700695972143775e7	5.868428293859485e6	-322134.45802082075	-1.7844471257891853e14	793895.1686799095	1.4214377355739449e6	-87888.78403193389
610080.7310066316	-390317.842734985	-20414.00085769925	-3.3779113785629033e12	15012.543577999091	-87888.78403193389	11807.248219548463
