omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3537509260278836e8	-6.3998427916420534e7	4.384255555560628e6	1.8116155154293135e15	-8.083912253558158e6	-1.625452886293231e7	3.1930527307164962e6
-6.3998427916420534e7	3.506419231305895e7	-1.6555780063138301e6	-1.3915024098924662e15	6.209043740287962e6	7.260345238850515e6	-1.6389979292307538e6
4.384255555560628e6	-1.6555780063138306e6	414853.3263846151	1.8036004347802153e14	-806793.9820726608	-375046.3020726354	28087.95191315973
1.8116155154293135e15	-1.3915024098924662e15	1.8036004347802153e14	1.5355369643047125e23	-6.850192771677326e14	-2.1798297768226728e14	2.7984517309227094e13
-8.083912253558157e6	6.20904374028796e6	-806793.9820726609	-6.850192771677326e14	3.0662645124726635e6	973137.2427961222	-124882.17154881496
-1.625452886293231e7	7.260345238850516e6	-375046.3020726354	-2.1798297768226728e14	973137.2427961221	1.654323412351071e6	-365434.2029018011
3.1930527307164962e6	-1.6389979292307536e6	28087.95191315972	2.7984517309227086e13	-124882.17154881501	-365434.2029018012	91421.03388339757
