omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3199480592825377e8	-4.304905872896911e7	3.9146308414359805e6	1.2738997189956275e15	-5.680599126837913e6	-1.4048955491030477e7	-4.692297616879534e6
-4.3049058728969105e7	1.7242459473346848e7	-1.0656564160074363e6	-8.105078657070155e14	3.6144037218928565e6	4.317153897018269e6	1.6438053863054488e6
3.914630841435979e6	-1.0656564160074363e6	402734.95805420994	1.7596140938110003e14	-786740.3171513512	-258958.13826415362	-103555.06290442673
1.2738997189956275e15	-8.105078657070154e14	1.7596140938110006e14	1.3393951891184056e23	-5.97199276585011e14	-1.2287515299206248e14	-7.172094973137402e13
-5.680599126837915e6	3.6144037218928556e6	-786740.3171513512	-5.971992765850111e14	2.6730567087359983e6	548365.1683583148	319805.7160774669
-1.4048955491030477e7	4.317153897018267e6	-258958.1382641536	-1.228751529920625e14	548365.1683583147	1.2462208798760253e6	431249.2440268796
-4.692297616879534e6	1.6438053863054488e6	-103555.06290442671	-7.1720949731374e13	319805.7160774669	431249.24402687966	160873.88042122195
