omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
7.490003319838867e9	-1.713507613936419e9	1.3948684123438087e8	4.687234855650068e16	-2.1069445296183753e8	-4.207840675693942e8	6.327039994863347e7
-1.7135076139364192e9	6.911804356028033e8	-2.455944459155545e7	-1.0276157256573534e16	4.798085565434627e7	1.6038167336005136e8	-3.209239088740882e7
1.3948684123438087e8	-2.455944459155545e7	4.392455260881492e6	1.6029173717643122e15	-7.065260605458391e6	-6.194290584812533e6	428969.58837752335
4.687234855650067e16	-1.0276157256573534e16	1.6029173717643125e15	7.498736049678133e23	-3.279738681751692e15	-2.4019720047130545e15	1.943952837647297e14
-2.106944529618375e8	4.798085565434627e7	-7.065260605458392e6	-3.279738681751692e15	1.4635631362962028e7	1.0596018351237504e7	-964893.4815082749
-4.2078406756939405e8	1.6038167336005136e8	-6.19429058481253e6	-2.4019720047130545e15	1.0596018351237504e7	3.908254796492414e7	-7.49200207084664e6
6.327039994863347e7	-3.2092390887408815e7	428969.5883775234	1.9439528376472975e14	-964893.4815082754	-7.49200207084664e6	1.6554045217650635e6
