omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3575799034234107e8	-5.424481450200642e7	4.1422395985669773e6	1.5297432261495215e15	-6.811891560853355e6	-1.5386116570699943e7	-1.2000984253381789e6
-5.424481450200641e7	2.6073194146962866e7	-1.35099276416088e6	-1.1070633542157816e15	4.929856231499214e6	5.835812557596316e6	362986.6019413654
4.1422395985669773e6	-1.3509927641608801e6	407463.2659069473	1.7724900592426166e14	-791314.48882315	-319662.44145428325	-49259.24052139039
1.5297432261495212e15	-1.1070633542157819e15	1.7724900592426166e14	1.4516099057399025e23	-6.462898794713675e14	-1.7153667191110628e14	-2.514770335644932e13
-6.811891560853355e6	4.929856231499214e6	-791314.4888231498	-6.462898794713674e14	2.8877444673277345e6	764304.9335880156	111973.66932147401
-1.5386116570699945e7	5.835812557596314e6	-319662.44145428325	-1.7153667191110622e14	764304.9335880156	1.4705619541626796e6	90389.04109033966
-1.2000984253381789e6	362986.6019413654	-49259.240521390406	-2.5147703356449316e13	111973.66932147401	90389.04109033966	9121.483425410273
