omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
7.341829308125713e9	-1.6475025855579057e9	1.362376202489449e8	4.552582341401459e16	-2.0477494210181892e8	-4.0916133847757137e8	4.702372345116734e7
-1.6475025855579054e9	6.580217321579192e8	-2.316773669175793e7	-9.665298522463444e15	4.520067532051922e7	1.5426915401600626e8	-2.543099037755616e7
1.3623762024894488e8	-2.3167736691757925e7	4.327459473543586e6	1.5768736675494225e15	-6.96320592429798e6	-5.893473715953477e6	182261.2095926364
4.5525823414014584e16	-9.665298522463444e15	1.5768736675494228e15	7.377260729366749e23	-3.232809946959735e15	-2.268057826540855e15	9.377083967818483e13
-2.047749421018189e8	4.5200675320519224e7	-6.963205924297979e6	-3.2328099469597345e15	1.4442153954780608e7	1.0016327236066652e7	-534348.8185443564
-4.091613384775714e8	1.5426915401600626e8	-5.893473715953476e6	-2.268057826540855e15	1.0016327236066652e7	3.8006963002691835e7	-5.905531235383588e6
4.702372345116734e7	-2.543099037755616e7	182261.20959263644	9.377083967818481e13	-534348.8185443564	-5.905531235383591e6	1.1393743328263287e6
