omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3544407594049573e8	-6.3080102244391695e7	4.349593530001278e6	1.7790388878944325e15	-7.952355387728606e6	-1.617640302950331e7	2.7273638482375927e6
-6.308010224439169e7	3.4225746401993215e7	-1.6223218366622918e6	-1.3654793273996178e15	6.103727724185981e6	7.126899587971769e6	-1.4104027499172974e6
4.349593530001278e6	-1.6223218366622918e6	413366.473913211	1.795078504575643e14	-804416.9903520227	-369380.05446753633	17441.44830696664
1.7790388878944328e15	-1.3654793273996178e15	1.7950785045756428e14	1.527151843743764e23	-6.824997064695125e14	-2.1343734410099184e14	2.1519518859468305e13
-7.952355387728606e6	6.10372772418598e6	-804416.9903520227	-6.824997064695125e14	3.0604820074385446e6	954534.6860358197	-96196.29921203392
-1.6176403029503316e7	7.12689958797177e6	-369380.0544675364	-2.1343734410099188e14	954534.6860358196	1.6373496131496134e6	-315887.4951031142
2.7273638482375927e6	-1.4104027499172974e6	17441.448306966635	2.151951885946831e13	-96196.2992120339	-315887.4951031142	71313.22076302751
