omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.344300068266472e8	-4.945287484863134e7	4.0391074442950105e6	1.4115537233991642e15	-6.301886191857803e6	-1.4845472776389696e7	-2.8170116934048077e6
-4.945287484863134e7	2.208127382272722e7	-1.2262239138042335e6	-9.752759446265141e14	4.35423695275013e6	5.169857383278731e6	1.0130426545547822e6
4.0391074442950105e6	-1.2262239138042335e6	405613.3264955546	1.769144422334064e14	-791891.2430190402	-293861.81763936987	-73508.90117951963
1.4115537233991648e15	-9.75275944626514e14	1.769144422334064e14	1.405790137925332e23	-6.275186489485805e14	-1.5027670863742522e14	-4.647650899410996e13
-6.301886191857802e6	4.354236952750131e6	-791891.2430190402	-6.275186489485805e14	2.8114417636610353e6	671355.5961827853	207479.33829925559
-1.4845472776389698e7	5.169857383278731e6	-293861.81763936987	-1.5027670863742522e14	671355.5961827855	1.375507071632622e6	252678.50210414035
-2.8170116934048063e6	1.0130426545547821e6	-73508.9011795196	-4.647650899410997e13	207479.33829925559	252678.50210414035	49923.21470196865
