omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
7.419934109178063e9	-1.6829802596156397e9	1.379524403527173e8	4.623764313255125e16	-2.0794753050560138e8	-4.1546973509557307e8	5.576729493092773e7
-1.6829802596156397e9	6.758704274387289e8	-2.391779294240531e7	-9.99493508124816e15	4.671091632466265e7	1.5757668076202354e8	-2.900161611455618e7
1.379524403527173e8	-2.3917792942405317e7	4.361685074279675e6	1.5906271807892702e15	-7.0184850823479835e6	-6.057989602302296e6	313632.6175080608
4.623764313255125e16	-9.99493508124816e15	1.59062718078927e15	7.441856790256617e23	-3.2583876041370325e15	-2.3414002912110215e15	1.4731034859779803e14
-2.0794753050560144e8	4.671091632466264e7	-7.0184850823479835e6	-3.258387604137033e15	1.4550556311559325e7	1.0336474589765519e7	-763838.0154137585
-4.1546973509557307e8	1.5757668076202354e8	-6.057989602302297e6	-2.3414002912110215e15	1.0336474589765513e7	3.8592248828189425e7	-6.759286576161027e6
5.5767294930927716e7	-2.900161611455618e7	313632.6175080607	1.4731034859779803e14	-763838.0154137585	-6.759286576161026e6	1.4042434300897634e6
