omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
7.599542246120838e9	-1.7612886140731122e9	1.4191165428554118e8	4.786184050631908e16	-2.1516974003549898e8	-4.2916156251342833e8	7.520919250098914e7
-1.761288614073112e9	7.152840674234709e8	-2.5569828452859968e7	-1.0716471494187184e16	5.001493815518106e7	1.6481933029346973e8	-3.700536072354013e7
1.4191165428554115e8	-2.556982845285996e7	4.443715483216431e6	1.623221381652779e15	-7.150616163507552e6	-6.40844021696125e6	619534.6688447256
4.786184050631907e16	-1.0716471494187182e16	1.6232213816527792e15	7.591183642577311e23	-3.317810633319913e15	-2.497020323544606e15	2.7240963139012925e14
-2.1516974003549895e8	5.001493815518107e7	-7.150616163507552e6	-3.317810633319914e15	1.4803794238829583e7	1.1013468864505604e7	-1.2988594316093645e6
-4.291615625134284e8	1.6481933029346973e8	-6.408440216961251e6	-2.4970203235446055e15	1.1013468864505604e7	3.986667451776916e7	-8.646631910152774e6
7.520919250098911e7	-3.700536072354013e7	619534.6688447257	2.7240963139012928e14	-1.2988594316093647e6	-8.64663191015277e6	2.0912754844131577e6
