omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
6.570508904433185e9	-1.2855174251086633e9	1.1982459196423669e8	3.845491208765599e16	-1.7235953777445826e8	-3.440311426463545e8	-3.006972166821572e7
-1.2855174251086633e9	4.8121530352564377e8	-1.5627081325654551e7	-6.305021968520387e15	2.9699861695455268e7	1.210234703572737e8	5.159234086197388e6
1.1982459196423666e8	-1.5627081325654551e7	4.064188325725708e6	1.4676768536512375e15	-6.487375134488058e6	-4.1935066726109637e6	-760373.5780138251
3.845491208765599e16	-6.305021968520388e15	1.467676853651238e15	6.810387221733139e23	-2.9863971159684035e15	-1.5112008278098012e15	-2.8378804452518875e14
-1.7235953777445826e8	2.9699861695455268e7	-6.48737513448806e6	-2.986397115968403e15	1.3311966475310648e7	6.645785058103718e6	1.0947637075398108e6
-3.4403114264635456e8	1.2102347035727368e8	-4.193506672610965e6	-1.511200827809801e15	6.645785058103719e6	3.2177548195802197e7	1.8103023417433966e6
-3.0069721668215718e7	5.159234086197387e6	-760373.5780138252	-2.8378804452518875e14	1.094763707539811e6	1.8103023417433973e6	316602.3291742409
