omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3012621273809975e8	-3.929036495353476e7	3.8452138818652094e6	1.2038531537698815e15	-5.37920876444311e6	-1.3543573320751628e7	-5.6845964381857645e6
-3.929036495353477e7	1.4661755713366168e7	-976563.9474535312	-7.206256299441102e14	3.220211397492668e6	3.8377433412797255e6	1.9037719519189894e6
3.84521388186521e6	-976563.9474535313	400977.20372619684	1.751584936755888e14	-784775.6172556278	-238550.93746318904	-121612.36510988133
1.2038531537698818e15	-7.206256299441102e14	1.751584936755888e14	1.297943710105753e23	-5.799136195448604e14	-1.0753048917126928e14	-8.515743891406992e13
-5.379208764443111e6	3.2202113974926677e6	-784775.6172556279	-5.799136195448606e14	2.6013282394634387e6	480906.7953034519	380496.7341354373
-1.354357332075163e7	3.837743341279726e6	-238550.937463189	-1.0753048917126927e14	480906.7953034519	1.1697599484914423e6	519322.6542789015
-5.684596438185764e6	1.9037719519189892e6	-121612.36510988134	-8.51574389140699e13	380496.73413543747	519322.6542789015	252201.26929892803
