omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3576910175696826e8	-6.147498667910469e7	4.302881722837249e6	1.7265055428529762e15	-7.706181134993346e6	-1.6050011383165747e7	1.930526866972094e6
-6.147498667910469e7	3.27245352980721e7	-1.5652564879218738e6	-1.3180870955268338e15	5.882985444641425e6	6.89151196089715e6	-1.0288572274894383e6
4.302881722837249e6	-1.5652564879218738e6	411496.42912942363	1.7848861000712172e14	-798663.3072645381	-359678.45761591947	1072.3894076536799
1.7265055428529762e15	-1.3180870955268335e15	1.7848861000712172e14	1.5138032460435954e23	-6.7550954119703e14	-2.054724601174565e14	1.1421734453786672e13
-7.706181134993345e6	5.882985444641427e6	-798663.3072645379	-6.7550954119703e14	3.024669496433807e6	917547.1730201374	-50979.339088504785
-1.6050011383165747e7	6.89151196089715e6	-359678.45761591947	-2.054724601174565e14	917547.173020137	1.6081296115119413e6	-231725.3342917765
1.9305268669720942e6	-1.0288572274894381e6	1072.389407653683	1.1421734453786668e13	-50979.3390885048	-231725.3342917765	42718.486253462135
