omega_b	omega_cdm	n_s	A_s	tau_reio	h	T_ncdm
2.3348513513501495e8	-4.647268619710772e7	3.982081846785636e6	1.3454349629748088e15	-6.009994624451418e6	-1.4487595862435758e7	-3.725461099903506e6
-4.6472686197107725e7	1.975006787228093e7	-1.1504673397369655e6	-8.967378136347336e14	4.0058186893628463e6	4.76645942966869e6	1.3392907098541674e6
3.9820818467856366e6	-1.1504673397369653e6	404317.0406106915	1.7654851542549562e14	-790702.2150312039	-277714.35681687586	-87239.30373196628
1.3454349629748088e15	-8.967378136347334e14	1.7654851542549562e14	1.3753928671571392e23	-6.142932679627894e14	-1.3738816633273144e14	-5.852821485893579e13
-6.0099946244514175e6	4.005818689362847e6	-790702.2150312039	-6.142932679627892e14	2.7539370346188624e6	614148.4049563014	261427.9972856626
-1.448759586243576e7	4.766459429668689e6	-277714.3568168759	-1.3738816633273142e14	614148.4049563014	1.3155503341089203e6	341104.295115536
-3.7254610999035067e6	1.3392907098541674e6	-87239.3037319663	-5.85282148589358e13	261427.99728566257	341104.29511553614	94410.9912757712
