A_s	h	n_s	omega_b	omega_cdm	tau_reio	m_ncdm	N_ncdm
1.4957097561213805e23	-1.7979966300372484e14	1.758827335239186e14	1.4867665834461085e15	-1.2710576428240148e15	-6.620690846105715e14	-4.639909490132208e13	-1.3360452904170452e12
-1.797996630037249e14	1.560668052439525e6	-324894.152108318	-1.5686861154171012e7	6.92289909129804e6	796462.2915945884	433704.9246979914	8095.761461456153
1.758827335239186e14	-324894.15210831794	402957.4527370603	3.99905924670419e6	-1.494283243538806e6	-780686.7958966991	-87256.98533635022	-1681.5497529654049
1.4867665834461088e15	-1.5686861154171012e7	3.9990592467041905e6	2.3363341744471908e8	-6.174346253561569e7	-6.581978213483931e6	-4.3695266686154045e6	-77050.19029040345
-1.271057642824015e15	6.92289909129804e6	-1.4942832435388062e6	-6.17434625356157e7	3.431260863371468e7	5.627304536786403e6	1.9091913728771945e6	38850.044477721305
-6.620690846105715e14	796462.2915945883	-780686.795896699	-6.581978213483931e6	5.627304536786403e6	2.940942216533301e6	205488.74427002974	5914.569659702571
-4.6399094901322086e13	433704.92469799134	-87256.98533635022	-4.369526668615405e6	1.9091913728771938e6	205488.7442700297	120689.78597087873	2236.2637920296006
-1.3360452904170454e12	8095.761461456153	-1681.5497529654049	-77050.19029040344	38850.044477721305	5914.569659702571	2236.2637920296006	44.670702303204784
