A_s	h	n_s	omega_b	omega_cdm	tau_reio	m_ncdm	N_ncdm
1.4988740434091135e23	-1.8628656996655847e14	1.7623380619510072e14	1.546311110074376e15	-1.4764928419009502e15	-6.718330429506088e14	-4.642734732066625e13	8.259871112120249e11
-1.862865699665585e14	1.5753132764752305e6	-333271.25187770784	-1.5760922234167844e7	7.977668750127717e6	835603.350028767	433876.27008991136	-14045.722225720929
1.7623380619510075e14	-333271.25187770784	404192.31584421213	4.0631160410583336e6	-1.7408430275702334e6	-792132.3984721705	-86712.32325697476	803.9077559662273
1.5463111100743768e15	-1.5760922234167846e7	4.0631160410583327e6	2.336582325541645e8	-7.098945337743911e7	-6.932938146495004e6	-4.339874783551362e6	124907.7320140378
-1.47649284190095e15	7.977668750127715e6	-1.7408430275702332e6	-7.098945337743911e7	4.500262846805312e7	6.619157705277075e6	2.177864186953029e6	-72458.22881474996
-6.718330429506088e14	835603.350028767	-792132.3984721703	-6.932938146495006e6	6.619157705277076e6	3.0216451356828352e6	208210.416564829	-3702.92776242801
-4.642734732066625e13	433876.27008991136	-86712.32325697476	-4.339874783551362e6	2.177864186953029e6	208210.41656482907	119750.52644721745	-3900.5247332354093
8.259871112120249e11	-14045.722225720929	803.9077559662275	124907.7320140378	-72458.22881474996	-3702.927762428009	-3900.5247332354093	141.71863452696016
